obs,pos_t_ratios,neg_t_ratios,med_vol_t_ratios,pos_coeffs,neg_coeffs,med_vol_coeffs
"2017-03-21 00:0",-0.0995393661426808,-0.0206290948569371,-0.372239298568212,-0.125983886932157,-0.0412170503990913,-0.0679563031138612
"2017-03-22 00:0",-0.0967700860455109,-0.0267596989708261,-0.341769777865391,-0.122330883077846,-0.0532521710133544,-0.0630939624909098
"2017-03-23 00:0",-0.120403632255682,-0.0310943979825725,-0.359915702037999,-0.15090949946968,-0.0615445488130694,-0.0661332559391068
"2017-03-24 00:0",-0.126359104557731,-0.0234739607924696,-0.375051862831686,-0.158888794892247,-0.0466722374013297,-0.0685849142640869
"2017-03-27 00:0",-0.20588162144464,-0.0461317700472053,-0.339875483115816,-0.259604249228963,-0.0915098427700045,-0.0620597458208653
"2017-03-28 00:0",-0.185450066521642,-0.0794597676900826,-0.368340223674923,-0.234443179091263,-0.15739406195301,-0.0669751179583589
"2017-03-29 00:0",-0.240671739832441,-0.0031333148062621,-0.253025352604107,-0.309502954027452,-0.00624854589819649,-0.0470875766276947
"2017-03-30 00:0",-0.213557416239965,-0.0115226180126045,-0.27421636170296,-0.275744796758125,-0.022992270826167,-0.0508314951348347
"2017-03-31 00:0",-0.257030254870365,0.0519838007101381,-0.288611566800834,-0.331071909717917,0.102970349393185,-0.0536575082383969
"2017-04-03 00:0",-0.267534591208586,0.111644786439651,-0.289999034865789,-0.344710418983891,0.223746267758435,-0.0539703793035335
"2017-04-04 00:0",-0.282951316598228,0.115327533924332,-0.362657917827513,-0.364952960077654,0.231405525709342,-0.0659608837355467
"2017-04-05 00:0",-0.317564466330008,0.150121228154373,-0.368172617449548,-0.409000039547825,0.301169897656275,-0.0677011984400693
"2017-04-06 00:0",-0.402917732414436,0.103394237135239,-0.346339202372414,-0.524792793086626,0.20712653356519,-0.0636640366516894
"2017-04-07 00:0",-0.286200945591254,0.0388580379533104,-0.381211155999842,-0.375857651079563,0.077762312752037,-0.0688094482897079
"2017-04-10 00:0",-0.296906300599029,0.0276416949617276,-0.379420106021093,-0.388624332594216,0.0551519124226646,-0.0684680110330088
"2017-04-11 00:0",-0.250646067786554,-0.171387739900813,-0.471349710893847,-0.33010038892438,-0.341643780082736,-0.0849096892309454
"2017-04-12 00:0",-0.327703681389781,-0.156696835554804,-0.409101913276935,-0.434056349118615,-0.314076730861724,-0.075011704664879
"2017-04-13 00:0",-0.400360131641057,-0.224591878022649,-0.413978603952534,-0.534251897794952,-0.450662869136194,-0.0750865185566411
"2017-04-17 00:0",-0.343406725256656,-0.230372414333095,-0.453572393179537,-0.463000493315559,-0.460178313077824,-0.0825590097503087
"2017-04-18 00:0",-0.348319317754946,-0.226341820032231,-0.465867053686294,-0.471235299422665,-0.454140899000405,-0.0845583279620497
"2017-04-19 00:0",-0.337266957850788,-0.220599233092305,-0.471505673024218,-0.457221384627515,-0.442848224738362,-0.0854072755771019
"2017-04-20 00:0",-0.403850390247736,-0.197835398241491,-0.488395180790513,-0.553116587478678,-0.397214804236757,-0.0882813450279954
"2017-04-21 00:0",-0.445959831395138,-0.171624761512499,-0.475159713807161,-0.609150999491863,-0.344835731439478,-0.0861584039737388
"2017-04-24 00:0",-0.446139923888181,0.0366635493567294,-0.557902545136849,-0.611094431072406,0.0751554826488054,-0.100183783358917
"2017-04-25 00:0",-0.457049826267536,0.0768932698112791,-0.548980550372973,-0.629053139024542,0.158109560025394,-0.0993699473397609
"2017-04-26 00:0",-0.42329088451193,0.102382363524945,-0.561878512264076,-0.583962155425706,0.21107572731863,-0.100914182693873
"2017-04-27 00:0",-0.492876374919145,0.137763930593163,-0.65149222792248,-0.67549133061046,0.282773647132623,-0.114984043979183
"2017-04-28 00:0",-0.541070041246762,0.144911049501298,-0.665722719070731,-0.756797095368856,0.29854009165967,-0.117481047803521
"2017-05-01 00:0",-0.589710492052232,0.142347101391594,-0.677224815046129,-0.836344683570695,0.293264603084889,-0.118727538885246
"2017-05-02 00:0",-0.587760553738519,0.141538631745957,-0.722746401276109,-0.833736646614405,0.291552774725642,-0.12584769429193
"2017-05-03 00:0",-0.606601214193658,0.33197864992138,-0.749614306187032,-0.861783575509389,0.683828931426463,-0.129198529926434
"2017-05-04 00:0",-0.736403134757834,0.424585331655267,-0.653635157469097,-1.07625769143953,0.87889344507669,-0.112860532403205
"2017-05-05 00:0",-0.64507063335538,0.380316127369216,-0.693741095071986,-0.937459265290655,0.788876512307326,-0.118619925307426
"2017-05-08 00:0",-0.611805301371599,0.399744909628478,-0.713826333527484,-0.885083944195035,0.829661217749066,-0.122412161052999
"2017-05-09 00:0",-0.629942637575724,0.382045733003041,-0.722358455159583,-0.911703600142866,0.791912904208792,-0.124158747408355
"2017-05-10 00:0",-0.573668159584476,0.464142656501822,-0.682379808805343,-0.826458166802635,0.965241039598504,-0.116909522093313
"2017-05-11 00:0",-0.548054888140703,0.424479838039773,-0.732421899822114,-0.783116487047234,0.881604084423944,-0.126249886554073
"2017-05-12 00:0",-0.541356764984914,0.452433001327519,-0.715547414028433,-0.774280644143457,0.944204145061891,-0.123463042003389
"2017-05-15 00:0",-0.545213646614221,0.44286163487342,-0.81351435889556,-0.780938787561179,0.924535552451323,-0.139006033473784
"2017-05-16 00:0",-0.518683582557232,0.435139904813661,-0.807999364126835,-0.733034399766012,0.913210519010344,-0.138341985929283
"2017-05-17 00:0",-0.506611582600892,0.370140068917008,-0.802950036283341,-0.71643797689736,0.764989942232942,-0.137101811653577
"2017-05-18 00:0",-0.43882268991795,0.376381590992309,-1.50530034838332,-0.619202172422609,0.774945943814028,-0.22648436707687
"2017-05-19 00:0",-0.417872559865063,0.275393491367928,-1.53323399111897,-0.588472264591843,0.563892765369332,-0.229312241688027
"2017-05-22 00:0",-0.433142604144055,0.28238687100182,-1.57376649180573,-0.611324237341246,0.581857233634083,-0.233190011729341
"2017-05-23 00:0",-0.44719221331543,0.249538850394399,-1.58369134949924,-0.626938086024196,0.510039859202319,-0.233895310934169
"2017-05-24 00:0",-0.361852978939608,0.127164835164222,-1.49072266620596,-0.503443900551476,0.260202654334207,-0.221029509981754
"2017-05-25 00:0",-0.353191539345486,0.0446715163057708,-1.45944262655276,-0.494586285601383,0.0918186784822219,-0.216773127463461
"2017-05-26 00:0",-0.371146031649261,0.0449213913954194,-1.43405910911385,-0.517530782900546,0.0928108240740118,-0.213142398513065
"2017-05-30 00:0",-0.385797438935985,0.0470667494290578,-1.40514603818983,-0.539436716659811,0.0978762713341121,-0.209488871771171
"2017-05-31 00:0",-0.376576366239568,0.0198174848835661,-1.84828687621237,-0.52658839426584,0.0413872933467934,-0.224450238325567
"2017-06-01 00:0",-0.381586228149187,0.0765755458587391,-1.84224450689159,-0.541910365122906,0.160147733068791,-0.226988193955789
"2017-06-02 00:0",-0.268964706051198,0.0239710116189021,-1.83721112836078,-0.383415106807045,0.0499353961135619,-0.227730428452964
"2017-06-05 00:0",-0.273772872198461,0.0427022429931849,-1.78807991273115,-0.38272821871563,0.0890438345547407,-0.223905190397774
"2017-06-06 00:0",-0.248109219327548,-0.119265340887551,-1.71088088372409,-0.346788199150513,-0.249865268986352,-0.215107199285819
"2017-06-07 00:0",-0.262822768515523,-0.0985272070895735,-1.61557637326454,-0.36282248504983,-0.206026754429809,-0.209542820785355
"2017-06-08 00:0",-0.178477254995691,0.0352025703091624,-1.6366704704276,-0.246201378535476,0.0727030594659582,-0.214186835696101
"2017-06-09 00:0",-0.338400378445585,0.0916107155262714,-1.53910207029353,-0.458115661732509,0.189004760916149,-0.205993641120511
"2017-06-12 00:0",-0.159019492577517,0.0173684610615205,-1.5947542258058,-0.220600978851339,0.0356871380160959,-0.212934183375171
"2017-06-13 00:0",-0.157842342435372,0.0162037376305127,-1.59793054236975,-0.21909258853098,0.03318981904387,-0.212578522500513
"2017-06-14 00:0",-0.327888888634671,-0.065351185414517,-1.57542095243272,-0.450286374759139,-0.134481560512242,-0.21238601642489
"2017-06-15 00:0",-0.317565545795077,-0.0363348327009607,-1.64722093043104,-0.435816615215582,-0.0748563349475871,-0.220000342968274
"2017-06-16 00:0",-0.32278530838603,-0.0368556861929441,-1.67545508028469,-0.442850548068821,-0.0758565529801354,-0.222328101330489
"2017-06-19 00:0",-0.28756977529084,0.0582867125589361,-1.59906598605997,-0.396529753368288,0.121451907530482,-0.213451714327531
"2017-06-20 00:0",-0.254885173002901,0.00964484288325054,-1.61744795847821,-0.353794328599342,0.0198344604353581,-0.215417824015018
"2017-06-21 00:0",-0.199545262934149,-0.240284105417416,-1.26675797053933,-0.272666384528931,-0.463168617519059,-0.212264373046627
"2017-06-22 00:0",-0.195337990970472,-0.238220332956477,-1.22217218224609,-0.26588367438024,-0.462625931226815,-0.208849580553488
"2017-06-23 00:0",-0.235565309792886,-0.254741165522423,-1.18242883254238,-0.310901018454099,-0.495630609270379,-0.203662929008341
"2017-06-26 00:0",-0.308710224720176,-0.207866968309209,-1.18609455020543,-0.408951180147158,-0.397897578620366,-0.204289775234322
"2017-06-27 00:0",-0.416282427448863,-0.156449693870136,-1.14020732070399,-0.551074890003909,-0.298564234844129,-0.202278390162602
"2017-06-28 00:0",-0.393724145515427,-0.145478418483303,-1.2396336185227,-0.51659655774351,-0.273976059942046,-0.213199306164352
"2017-06-29 00:0",-0.401319140433457,-0.123940989346319,-1.23111940419369,-0.532849493309915,-0.233082746013441,-0.212126235504352
"2017-06-30 00:0",-0.291535402766866,-0.161525391759866,-1.24468552776496,-0.384476892388765,-0.308325755245251,-0.214221709193686
"2017-07-03 00:0",-0.386450858558696,-0.118754696327945,-1.29857942106226,-0.505277986261638,-0.232429029269107,-0.221015350058807
"2017-07-05 00:0",-0.437048431888086,-0.0777070104849793,-1.26552815957696,-0.557300030137906,-0.151698203718005,-0.217059517980553
"2017-07-06 00:0",-0.388783826046624,-0.043044416998846,-1.29056730971242,-0.490511181030409,-0.0840572398590244,-0.22091614412425
"2017-07-07 00:0",-0.443710298615142,-0.171571543815529,-1.35862075612355,-0.561335695639196,-0.3356338053727,-0.231659618511361
"2017-07-10 00:0",-0.693659033565414,-0.102937851816863,-1.33064756588809,-0.860574923913899,-0.20083407229749,-0.223097806169737
"2017-07-11 00:0",-0.809729766917782,-0.0917734416417007,-1.44300628925206,-1.00084036129788,-0.177517720189233,-0.234198245365302
"2017-07-12 00:0",-0.824073356622431,-0.0855555719124332,-1.44842962168571,-1.02185004630561,-0.165296875177614,-0.233585078814184
"2017-07-13 00:0",-0.829495541999904,-0.116201499397329,-1.4755445268772,-1.02751469241585,-0.224995897048036,-0.235811970833194
"2017-07-14 00:0",-0.811564653037715,-0.107747142958615,-1.4465829585026,-1.01245235336135,-0.208977214231594,-0.23318080869279
"2017-07-17 00:0",-1.12783358705997,-0.342210326619921,-1.5202599620989,-1.3706396167093,-0.6471633553451,-0.244903263721543
"2017-07-18 00:0",-1.11885364117183,-0.324026799952644,-1.45627582876065,-1.35900641444967,-0.620339390115528,-0.24131828111721
"2017-07-19 00:0",-1.14298964831174,-0.338342143525232,-1.52950567867951,-1.38872494276621,-0.645640613792271,-0.244920821745638
"2017-07-20 00:0",-1.09913679963035,-0.36779442105114,-1.43305460298129,-1.33731588679505,-0.704151021286675,-0.250701394180425
"2017-07-21 00:0",-1.08404590816697,-0.412843365308132,-1.46120830575387,-1.32141081265504,-0.793621390136035,-0.249928712466442
"2017-07-24 00:0",-1.06899342848464,-0.485094537200802,-1.57702896026142,-1.30424953042525,-0.931628017583941,-0.261442620088682
"2017-07-25 00:0",-1.05327507566669,-0.481963097609162,-0.557613218392733,-1.29272329914868,-0.93123864641255,-0.109046486635767
"2017-07-26 00:0",-1.05497784237402,-0.470950999242784,-0.599705269949828,-1.29534849549753,-0.906233477702503,-0.114062718122193
"2017-07-27 00:0",-1.09128672831898,-0.465822461318941,-0.513231868880899,-1.33515856959001,-0.893342161620711,-0.102067812362658
"2017-07-28 00:0",-1.09151990932771,-0.485228380457905,-0.476326490605886,-1.34017614395559,-0.935962863490005,-0.0951700954447286
"2017-07-31 00:0",-1.02006096175846,-0.544237559454654,-0.409938723397308,-1.27081138921892,-1.0617757218605,-0.0836992363536246
"2017-08-01 00:0",-1.07859246972063,-0.631891007868579,-0.420265165828599,-1.32924394662358,-1.2555044922312,-0.085771487804056
"2017-08-02 00:0",-1.10653827779506,-0.517638085804828,-0.467506100661968,-1.35290012506589,-1.02493940392638,-0.0941511340099897
"2017-08-03 00:0",-1.10770895156093,-0.394804180297999,-0.400647678414534,-1.35885036310595,-0.783906383080701,-0.0794781425549245
"2017-08-04 00:0",-1.07439977901433,-0.395589542202044,-0.401034479206425,-1.32183736254417,-0.784841448036209,-0.0796572204505909
"2017-08-07 00:0",-1.03688534874132,-0.403382646499264,-0.387423546933376,-1.24112482656247,-0.799022155085247,-0.0766015767530839
"2017-08-08 00:0",-1.08196605235723,-0.390382159975618,-0.339423982849138,-1.26791558700176,-0.774197613658809,-0.0677487090072047
"2017-08-09 00:0",-1.12279521359008,-0.376137941024202,-0.345926860445206,-1.28150913344865,-0.746366764101226,-0.0690324604964963
"2017-08-10 00:0",-1.18809402965263,-0.353069685284695,-0.359656513202486,-1.35916644507569,-0.698818835864366,-0.0723007056111161
"2017-08-11 00:0",-1.17092020050998,-0.446784902068499,-0.35589671810944,-1.34323785148881,-0.908842555654847,-0.0710344194062779
"2017-08-14 00:0",-1.07972752671635,-0.526253262716864,-0.370088362963315,-1.23785593403996,-1.0701141333977,-0.0738243343748886
"2017-08-15 00:0",-1.16156513328725,-0.45351408391417,-0.383884806104661,-1.33242913941891,-0.920032282574917,-0.0759524542974232
"2017-08-16 00:0",-1.16966768237032,-0.44667268886906,-0.364265065745885,-1.34351345315794,-0.904482670571954,-0.0719967779610896
"2017-08-17 00:0",-1.14317443186358,-0.449530316571778,-0.546234832216897,-1.31553558776367,-0.946429563292669,-0.107332682791207
"2017-08-18 00:0",-1.15608117961212,-0.378789490556352,-0.583656699659274,-1.33146690437272,-0.796447906943866,-0.113012984681817
"2017-08-21 00:0",-1.15871855931443,-0.36373896964076,-0.56708686882032,-1.33350485320165,-0.7468564848084,-0.108910248250193
"2017-08-22 00:0",-1.16178409896039,-0.349276997950745,-0.564396798638373,-1.33437414422204,-0.712103213601841,-0.108266478221014
"2017-08-23 00:0",-1.1423058593752,-0.323447345969073,-0.635034505497752,-1.31190067353684,-0.658940796452865,-0.122101233576088
"2017-08-24 00:0",-1.06219047199097,-0.234183459310654,-0.639720979150424,-1.22740985983566,-0.475529399495183,-0.122987273244234
"2017-08-25 00:0",-1.02729872497819,-0.234546615895808,-0.678091811833224,-1.18278862793412,-0.47385423928069,-0.130204446153253
"2017-08-28 00:0",-0.993634488193038,-0.0591440957816582,-0.663907709548787,-1.14130616368067,-0.120487769113348,-0.126132581107329
"2017-08-29 00:0",-1.01306856676697,-0.111627124926741,-0.687647430638888,-1.14099198651488,-0.22416468971391,-0.130779826975416
"2017-08-30 00:0",-0.999095655763537,-0.161203052211444,-0.722568201024215,-1.13248084378484,-0.328213482063996,-0.137226237078986
"2017-08-31 00:0",-0.992747288818441,-0.138406359902255,-0.644702099685673,-1.13037502438271,-0.288664147217736,-0.121430510812545
"2017-09-01 00:0",-1.2696030476922,-0.129341022143425,-0.640083325031104,-1.41640600554008,-0.270874716642185,-0.11737465464669
"2017-09-05 00:0",-1.31608980403124,-0.0782646866748188,-0.659319498971432,-1.47016946795721,-0.163456446437055,-0.120038263161299
"2017-09-06 00:0",-1.34812810267261,-0.0287739725674803,-0.61471030893169,-1.49604724945772,-0.0601552180870105,-0.112306119621714
"2017-09-07 00:0",-1.23539012379657,-0.153480723985005,-0.653858283653963,-1.37900748455514,-0.328978652696529,-0.119263342769415
"2017-09-08 00:0",-1.2475747068724,-0.146539367817906,-0.645138274445118,-1.39060772360012,-0.309398160391688,-0.11827674554955
"2017-09-11 00:0",-1.23128210549693,-0.113395853129158,-0.633091472452225,-1.37338037985343,-0.236847787015303,-0.116662871614243
"2017-09-12 00:0",-1.27201359505843,-0.0320530625755462,-0.618732279265912,-1.39473308710638,-0.0685700253674877,-0.113485830099283
"2017-09-13 00:0",-1.15547673478753,-0.079083277505614,-0.798715016939897,-1.27281670431696,-0.169383717939253,-0.145957166913571
"2017-09-14 00:0",-1.29216770063181,0.110811281307728,-0.798451702717442,-1.41846816652211,0.239123234911691,-0.146921900097507
"2017-09-15 00:0",-1.26828621962861,0.175649573813772,-0.91325190039729,-1.40176342543391,0.379246895926547,-0.166934484618563
"2017-09-18 00:0",-1.1999707665326,0.164519139992626,-0.933890183438458,-1.32595432059084,0.353894284354254,-0.172407762671368
"2017-09-19 00:0",-1.20526263746614,0.264640720745753,-0.721709217203031,-1.3312650085267,0.567503762162659,-0.120607785024458
"2017-09-20 00:0",-1.15251747207096,0.18516616409173,-0.922296741400977,-1.27320411166481,0.3932874239648,-0.155723298832329
"2017-09-21 00:0",-1.14634856886529,0.17764646732557,-0.920078485738426,-1.26901026483064,0.377377588799516,-0.152067285763595
"2017-09-22 00:0",-1.15154861197896,0.168112238886432,-0.943960325972022,-1.2811833689919,0.357984023216489,-0.1557301809644
"2017-09-25 00:0",-1.22310883834724,0.201662230322064,-0.96568058967909,-1.35219586936982,0.424079909096406,-0.159594084569958
"2017-09-26 00:0",-1.29982969189897,0.225732724800367,-0.942873611335111,-1.43197155265536,0.471173398401102,-0.155161529254507
"2017-09-27 00:0",-1.26918171471687,0.153125888671499,-0.969704338454313,-1.39563206124655,0.325012003378826,-0.158673370749
